Price,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
Date,,,,,
2018-08-10,126.15137481689453,127.89335906617303,124.21935263545289,126.4680971716122,14473803
2018-08-13,123.14248657226562,125.92965669234107,122.09729306959956,124.15599955582923,11210689
2018-08-14,128.146728515625,130.1104083997368,123.2374911442455,123.3325100996051,20777577
2018-08-16,128.5268096923828,130.49050495291766,125.7396392845614,125.7396392845614,14732446
2018-08-17,128.621826171875,130.9339166116843,127.13321834740147,127.95670096273726,8569903
2018-08-20,134.60789489746094,135.71644182741298,128.05170006162808,128.68515975429776,30872546
2018-08-21,135.11468505859375,140.62569491210996,134.32286784366406,135.55809185255595,34411752
2018-08-23,133.56271362304688,136.3498911739222,129.2869283395454,135.8748039201998,22438632
2018-08-24,132.26416015625,135.87482071802805,131.34566605320398,133.02429684329135,12187310
2018-08-27,134.19618225097656,135.11469146902851,131.31399276015173,133.21434211459012,12303976
2018-08-28,145.5032196044922,147.27687660005026,132.6758793710611,134.7029202415388,56713612
2018-08-29,141.4491424560547,149.90568554325623,139.29540980756474,146.77011304880085,44981172
2018-08-30,141.892578125,146.48509366607757,139.23209228515626,140.94240353473853,44266980
2018-08-31,142.6843719482422,144.8064241686046,140.84736904540858,142.52601456393487,22107612
2018-09-03,133.34100341796875,144.04629127233278,129.3186022265559,143.15946278182003,31267861
2018-09-04,133.27767944335938,137.07837790544858,127.95670762221128,133.6577402509031,45530498
2018-09-05,133.62608337402344,137.26840959110743,130.36381798888715,131.88409144556394,55270563
2018-09-06,161.61497497558594,168.47645086935577,137.57512626214657,148.08947280556566,74817700
2018-09-07,155.3458709716797,167.73601211409633,153.716877648549,163.14524424728643,42704819
2018-09-10,148.82992553710938,155.98758364751762,147.7439300049263,155.98758364751762,20590646
2018-09-11,146.3617706298828,151.74235210220783,144.4366103865938,149.07674445269683,15083637
2018-09-12,147.0034942626953,148.23757334503642,140.93183120335385,146.60859498212292,16166704
2018-09-14,148.68185424804688,150.9525477138321,146.36177954151088,147.84267444412313,8859644
2018-09-17,150.11337280273438,153.66751128951174,144.93024099479823,148.28692985416146,10925422
2018-09-18,146.55921936035156,152.87771289338284,144.43660950130163,150.01464056820834,7447741
2018-09-19,145.47323608398438,148.78055870935117,143.4493435453458,147.49711355818226,5315295
2018-09-21,136.6865692138672,151.54488145039284,130.96044038721863,146.1149345580335,12829824
2018-09-24,132.7869110107422,137.97004322491614,129.47957300068293,136.68659794947035,5960439
2018-09-25,136.58786010742188,140.58626373372084,124.0496138328539,131.79962789952825,8571550
2018-09-26,134.76141357421875,140.68499219286574,131.99707387262896,138.6117336505635,6768299
2018-09-27,140.43820190429688,141.22801554300912,131.00983454563666,134.26780639004832,9769528
2018-09-28,128.93658447265625,141.57354182477889,124.00026076712466,140.83309439878226,11876058
2018-10-01,135.60060119628906,136.83468014760425,120.001840238777,125.38242145362317,9826192
2018-10-03,133.0830841064453,139.69774461972054,128.39358384535927,135.25506016184957,6829117
2018-10-04,131.25665283203125,132.58946431392437,125.38243920500044,127.75186510120771,7184987
2018-10-05,128.54165649414062,134.02096987771992,126.61649640381273,129.87446774521987,6099515
2018-10-08,131.45408630371094,133.13244576014608,119.80438530679866,127.35695013521476,10658358
2018-10-09,134.1690673828125,135.9461442156821,127.70250525610031,134.26779973192137,7186017
2018-10-10,141.91908264160156,145.9668677201122,133.28052978515626,134.76142456054689,9209149
2018-10-11,136.43975830078125,141.57352344151911,133.42860281317056,136.24230869237584,8421556
2018-10-12,142.01780700683594,143.54805280388084,138.31557027635992,138.31557027635992,6338784
2018-10-15,150.50827026367188,151.79171542322797,141.96844969815763,145.1276888924521,9011923
2018-10-16,155.64202880859375,157.96210322549422,149.81718227792967,150.4095461908013,9671300
2018-10-17,159.68984985351562,161.56564422787227,152.28537458982865,158.0608713212819,11660585
2018-10-19,166.60064697265625,168.52580699145244,156.48120026765048,156.48120026765048,11861481
2018-10-22,166.35385131835938,174.44940664856045,162.3060661210383,168.9207416968227,13950566
2018-10-23,167.39047241210938,169.6611807014245,163.8856851682143,166.84747465920614,8339433
2018-10-24,165.41595458984375,170.05608868475434,162.99716272739005,168.82200966672275,5451065
2018-10-25,169.90798950195312,172.1786826334066,159.44299437189204,164.62612576788234,7460591
2018-10-26,164.6261444091797,172.52425028788096,163.19461573155337,171.78380286175272,6982991
2018-10-29,169.56243896484375,170.40161863324033,162.94777914766206,166.50191730127455,5332500
2018-10-30,166.8968505859375,171.78380051884395,165.9589535385217,170.30290568678495,3885243
2018-10-31,167.8347625732422,171.5863661612973,162.60226402130553,164.87297264547908,10254679
2018-11-01,172.77105712890625,175.83157902382314,166.69939457558095,168.87137056659907,8041754
2018-11-02,173.3634033203125,177.21372331645426,171.58632675884743,174.35066640285544,6839045
2018-11-05,166.35385131835938,174.49877282207729,153.81561153158492,173.85705775968202,12668556
2018-11-06,162.3554229736328,166.8474733458317,159.93663125458426,166.10702597891233,5834504
2018-11-07,163.6388702392578,166.8474755380668,162.60224089906222,162.89842286260958,1138303
2018-11-09,164.18185424804688,165.66274887734778,161.8617799696998,163.39204076619856,4079435
2018-11-12,158.20892333984375,165.76148058114902,156.13566465251577,163.88568657980693,4332207
2018-11-13,160.08473205566406,160.92391185491738,156.72804298753456,158.20893788190497,3641712
2018-11-14,158.80130004882812,161.664357452749,156.23440956883985,161.2200920024084,3263131
2018-11-15,160.77581787109375,164.13250671958255,157.96211173012455,159.6898223271728,5297431
2018-11-16,159.3936309814453,161.76307155672376,155.49394459032206,160.92389186173014,3885301
2018-11-19,160.03533935546875,162.30603221852846,157.517815676383,160.33150620582404,3424402
2018-11-20,158.1101837158203,161.56560465928322,154.95094472325647,159.59107840587586,4293856
2018-11-21,158.94937133789062,159.93663451390236,156.48121339786127,159.5417352692739,4209404
2018-11-22,156.48121643066406,159.8872714410301,155.5433194081634,159.83790526838462,2405010
2018-11-26,155.3458709716797,157.86338008702907,153.6675114755255,156.48121762901604,2428238
2018-11-27,157.1229248046875,158.9493676638683,152.2853413798241,155.34586318049455,3925863
2018-11-28,155.98757934570312,157.5672064281446,154.30923498588427,157.12292595440522,3156482
2018-11-29,167.73599243164062,173.3140379110599,156.6786488717029,157.32037891682504,13648898
2018-11-30,162.8984375,172.57362043713078,161.41754261363636,166.35385890151517,9405499
2018-12-03,164.57676696777344,166.35384368171245,161.41752784545986,163.93505193483676,3213684
2018-12-04,160.67706298828125,164.3792994626656,157.96208957373273,163.83630176686816,3797368
2018-12-05,155.39520263671875,162.84904189739456,153.76622458185196,158.99872191437905,8601249
2018-12-06,148.63247680664062,154.01305819877373,147.84266323888696,153.8156085729455,5714514
2018-12-07,150.95252990722656,152.38407352910477,148.08947279235053,149.86654947874678,7411261
2018-12-10,141.32672119140625,145.12769054087212,139.20411133512224,144.97960708650476,7484723
2018-12-11,149.96527099609375,153.86497260812277,132.78689769217587,137.22958200157953,9251826
2018-12-12,154.1117706298828,155.00030136351594,149.12608913364627,150.85379949916316,4377945
2018-12-13,154.01307678222656,156.57996742104072,152.0385501568134,154.01307678222656,3499313
2018-12-14,155.0990447998047,155.88884325760486,152.13725538973412,154.0130493236695,3389589
2018-12-17,155.93821716308594,156.87611417658067,154.35860510468447,155.0990524939341,1595605
2018-12-18,156.0369415283203,157.71528584524083,154.2104987024586,155.69139340523083,1689582
2018-12-19,158.15956115722656,160.62771914989378,156.48121673510104,157.96211153070135,2312343
2018-12-20,157.22166442871094,160.43026982521525,156.38248468384884,157.36974788277325,2539589
2018-12-21,157.32040405273438,159.44301400284704,150.06401317915015,157.7646694999159,5335334
2018-12-24,156.53057861328125,158.85063802407092,154.50668610193333,157.36974326910033,3130614
2018-12-26,159.19618225097656,162.0098882421187,153.1245199304363,154.85223043548564,4065516
2018-12-27,160.28219604492188,165.6627777909146,157.81403789864618,160.18346369329413,10882426
2018-12-28,159.49237060546875,162.20734436516915,157.76466003111398,159.88726985383073,3905985
2018-12-31,158.94937133789062,162.1086104882401,158.1595577841931,160.77581423928856,3890636
2019-01-01,155.2471466064453,160.28219522486347,153.47006973733056,158.85065145579438,4726656
2019-01-02,152.8777313232422,155.83952128702904,150.5576564924987,155.000341438179,2735262
2019-01-03,150.55763244628906,154.11178586096122,148.38565649929623,152.92705801311024,2758876
2019-01-04,150.60699462890625,152.03852316530194,148.08947061555384,150.1627292299476,2777308
2019-01-07,149.3235626220703,152.48280192581427,148.33629939812272,150.95254091580728,2714218
2019-01-08,151.49551391601562,152.33469354485123,147.74391126591814,148.58309089475372,2791866
2019-01-09,147.44776916503906,152.48280259045353,145.7200585156001,151.6436378851051,4054809
2019-01-10,149.1754608154297,149.86654197430062,146.60857072312115,149.07672847940268,3534546
2019-01-11,149.5703582763672,150.6563537021693,147.2009328839034,149.17545906576964,2254999
2019-01-14,146.4604949951172,149.22481977615115,145.12768371077277,149.076736328753,2624582
2019-01-15,146.7566375732422,148.0400824743149,145.37447541174095,146.6085541503805,1805678
2019-01-16,146.55921936035156,148.78056156540237,146.1149539322296,146.31240355979037,1574176
2019-01-17,147.10220336914062,149.32354536632565,144.48596215378743,146.50983947744882,2618859
2019-01-18,144.88087463378906,147.8920304073795,142.7088986061707,147.79329806158012,2306520
2019-01-21,144.091064453125,146.1149570741347,142.41271998610765,144.6340622389239,1763205
2019-01-22,143.84425354003906,144.78215062135305,139.89520051181867,143.54807155003417,2261667
2019-01-23,141.1786346435547,144.63405577119414,140.24073763608354,143.64679259186858,2322990
2019-01-24,140.734375,142.21526982974865,139.30284634413124,141.17864043603635,1678843
2019-01-25,135.60060119628906,143.5974237621473,134.41587335147423,141.03054858207588,3297651
2019-01-28,134.66270446777344,139.20412155125064,117.43496335960282,136.24233173101126,9404485
2019-01-29,139.00665283203125,141.9684422457914,131.89836125189487,134.71205215630303,4301493
2019-01-30,138.1181182861328,139.69774546200975,134.7614293679458,139.1053815049456,3102926
2019-01-31,135.40313720703125,139.94455379694094,133.28052742565805,137.72321167317997,3498642
2019-02-01,141.1786346435547,142.95571137922883,132.83626379114185,135.20568939574696,7091209
2019-02-04,121.53209686279297,141.07990345402854,119.75502764480085,141.07990345402854,9832462
2019-02-05,122.66744995117188,125.77733047046254,118.07667466385901,120.44610779913857,8484607
2019-02-06,121.33464813232422,122.61808576607288,113.33781776187953,122.27254515437978,9905219
2019-02-07,122.37126159667969,125.18496753481759,117.53367829944729,120.64355112417671,9826247
2019-02-08,122.17382049560547,123.85216491578825,114.22634875552842,121.43337309866241,8059813
2019-02-11,116.69449615478516,121.68017785461679,114.32507072537977,121.38399590983124,7048335
2019-02-12,115.4604263305664,118.47158205399354,113.88080674295722,115.70724212651223,3698931
2019-02-14,116.59578704833984,117.9779570897264,114.5225357523704,116.9413276756313,4962697
2019-02-15,118.27413940429688,119.60694327455056,115.01616769281384,116.64515354855536,4509378
2019-02-18,116.00343322753906,118.37286656160958,114.62126315497952,116.79324684963622,2569451
2019-02-19,116.7438735961914,118.27413457165125,115.31234496667386,116.89196458288437,2644152
2019-02-20,118.52095031738281,119.55757215931433,114.7199809669725,116.44769156907883,3739081
2019-02-21,117.87923431396484,119.4588540176717,116.39833942944824,118.27414112294677,2698192
2019-02-22,126.41905212402344,129.03529350273385,118.27413095911233,118.7183963734012,14695085
2019-02-25,130.31875610351562,132.1945503549862,121.43338636918502,123.40791297681405,12769956
2019-02-26,130.41749572753906,132.5894721040817,126.36970993054884,128.34423664821367,8879092
2019-02-27,130.56556701660156,134.56398625948796,127.89995920949127,132.09582809282253,5875292
2019-02-28,127.20887756347656,132.49072698601978,126.36969776348914,131.79964571426407,3960957
2019-03-01,132.1451873779297,133.47798367976114,127.2088713020181,128.6897661247916,7738116
2019-03-05,139.99392700195312,141.86972108604425,130.31874447501104,130.81237608287094,7598974
2019-03-06,137.4763946533203,141.91907886114754,136.43976532527256,140.9318157038526,4856085
2019-03-07,135.15634155273438,139.15476098412523,133.57672929026322,137.2296005362534,3496617
2019-03-08,136.43975830078125,137.57511991188142,133.67541858978717,134.02096670282623,3681442
2019-03-11,137.27896118164062,139.15475537535772,135.84743244807314,136.0942482664276,2550759
2019-03-12,146.5098419189453,148.82991629155475,138.26620385290283,138.71046924685533,12543653
2019-03-13,145.47323608398438,148.48437674147516,143.5480608250107,146.5098503748894,5700158
2019-03-14,143.69618225097656,147.29968741873435,141.77102174951085,145.5226103925956,4052596
2019-03-15,140.04327392578125,147.00346658832967,138.463646971983,143.94296007894928,5981701
2019-03-18,142.0671844482422,143.15318011628068,138.56241174522526,140.58628948152204,4934286
2019-03-19,140.19137573242188,143.00508190494057,138.710480918347,142.61016758252262,4320808
2019-03-20,137.6738739013672,140.8824798531157,136.2917112094683,140.19139850716627,3242462
2019-03-22,136.4891357421875,139.64837493092682,135.30442292946535,138.9079275399204,3147147
2019-03-25,132.63880920410156,135.8474144168262,131.79962950730524,135.25505050562413,2977535
2019-03-26,136.5384979248047,138.21684228248972,131.70089940625337,133.18179414499434,4180951
2019-03-27,135.74868774414062,139.15474271465092,134.51460876464844,136.7853170998022,2778662
2019-03-28,136.0448760986328,141.32672534014748,134.5639812537227,136.68659117231732,3966292
2019-04-01,149.52101135253906,151.24872198403128,143.251898956932,145.57195848055682,7938713
2019-04-02,149.7184600830078,151.34745342157024,146.4605035347652,149.767826256499,6228254
2019-04-03,145.67068481445312,150.70571797970598,144.7327878089645,148.38565855185945,3416023
2019-04-04,145.62132263183594,148.3856626167183,143.59743005016628,146.06558806087537,3963980
2019-04-05,145.02896118164062,147.29966960349455,144.33787993962628,146.1149567508355,2004719
2019-04-08,140.1420135498047,146.75667422814598,139.30284883659718,145.6213275308011,4399839
2019-04-09,144.14041137695312,145.1276744685761,135.69930893068891,140.487540950836,8432342
2019-04-10,141.0305633544922,145.52259915625092,140.24074973003243,143.8936207956617,4356153
2019-04-11,139.2041015625,141.32671126976928,136.8346760723185,140.93181204288564,3535449
2019-04-12,139.59901428222656,142.61017013768492,137.42703819555607,139.00666538464807,5769634
2019-04-15,141.1292724609375,143.30124850395987,138.7598467893569,139.20411221972316,4375074
2019-04-16,141.22801208496094,143.49872059149325,140.38883228979407,140.38883228979407,3648947
2019-04-18,136.83468627929688,142.61016699159256,135.89677418271634,141.27737070311247,3954004
2019-04-22,133.42860412597656,136.8840250326072,132.63880568458413,136.24231003286596,3189574
2019-04-23,130.8123779296875,134.56398121527624,129.87448087440066,133.6754352699192,4084835
2019-04-24,134.41586303710938,135.35377501969074,130.41745959321682,131.05917457288277,4329268
2019-04-25,133.03372192382812,135.25506421940224,132.1451910313751,133.37927008447184,2112063
2019-04-26,129.72637939453125,133.92224802494457,128.5910327320782,133.28053296606953,4350584
2019-04-30,125.43179321289062,130.1212934368183,123.40790062967574,130.1212934368183,4006829
2019-05-02,125.0368881225586,128.3442183979067,123.21045267487867,124.39516552412495,3754433
2019-05-03,126.6658706665039,127.35695188867055,121.43337273105797,122.4206359239934,6222801
2019-05-06,124.00025177001953,125.7773284763601,123.4572615496856,124.14834275091793,1996014
2019-05-07,120.79165649414062,125.38243208887836,118.52095555044617,124.79007564844594,4593214
2019-05-08,119.3601303100586,122.07510429028969,118.8664986772893,120.24866875548751,2661345
2019-05-09,118.57030487060547,120.64355601521724,117.63240787468258,120.34738158439855,2907774
2019-05-10,118.4715805053711,120.7422888112788,117.73113312721253,119.45884367624919,2835247
2019-05-13,116.10213470458984,119.36010582544029,115.16423780760957,119.16264869350483,2124122
2019-05-14,121.77891540527344,122.96363577619928,113.53526911104595,114.86807293764456,4548264
2019-05-15,115.90470123291016,123.35853387656611,114.62125605950745,122.61808647626927,3659017
2019-05-16,117.286865234375,117.97794642649572,111.56073595141437,116.59577651003418,5368281
2019-05-17,117.7804946899414,119.01457360525002,114.62124814741941,116.25023382207075,4631007
2019-05-20,150.01463317871094,152.92705646898327,126.46841600368874,129.52892274122703,37670288
2019-05-21,152.6802215576172,156.92545559933504,146.5591937847497,152.7295877220029,39732349
2019-05-22,155.93821716308594,156.77739689667848,150.85381778268135,153.07515995043028,13565092
2019-05-23,158.9987335205078,178.49718075754905,155.69139593806906,167.3411041356197,61334483
2019-05-24,154.40797424316406,161.66436553094053,149.91593827538503,160.28220293538428,19435041
2019-05-27,155.19776916503906,158.65319030131607,153.1738766294744,157.07357824911097,9664810
2019-05-28,155.64202880859375,158.30765135207602,154.06241681500285,155.09904613030818,5456461
2019-05-29,153.17385864257812,156.3824636066268,149.81717024442585,155.93819823987707,12993604
2019-05-30,156.08633422851562,157.3697644708488,153.12454431954524,156.08633422851562,6740283
2019-05-31,152.7789764404297,157.27102690277792,147.2009455234697,156.4812133493254,7553254
2019-06-03,157.02423095703125,159.83792232478393,149.71847349468356,152.03854827662988,7975636
2019-06-04,155.59268188476562,157.2710262637575,152.53216002673773,156.135664577645,5502910
2019-06-06,151.1993408203125,155.79012336752552,149.27418074897014,154.9015775207554,3832155
2019-06-07,149.4222869873047,151.59426295106252,144.9302365454443,151.00189902256471,5016442
2019-06-10,148.0401153564453,153.51942918593772,145.1276918992466,150.06400795024138,3967379
2019-06-11,151.64361572265625,152.28533070145724,146.4604845318449,147.59583105262791,3413094
2019-06-12,151.24871826171875,157.3203959416289,148.63247682419413,152.0385318295657,7477081
2019-06-13,151.15000915527344,156.8267728260416,147.1022238164273,151.24872644131747,7968656
2019-06-14,150.50827026367188,154.01305760015325,149.61973941867805,154.01305760015325,6589668
2019-06-17,146.01622009277344,151.9891654181513,145.37450504365415,151.05126839849976,3470303
2019-06-18,146.0655975341797,146.95414351432754,142.16591063722746,145.4732486118564,5764444
2019-06-19,140.98117065429688,147.84264603852247,138.80919489399773,146.55920102329688,4744374
2019-06-20,146.55921936035156,147.79329836315756,138.5623964608333,140.48755669232247,4477064
2019-06-21,144.93023681640625,150.0640023033703,144.09105709353884,145.12768643812785,4673136
2019-06-24,145.8681182861328,146.90474752034336,142.75824564794004,144.0416755846933,3240654
2019-06-25,148.9286651611328,150.01464568195678,143.00508574573914,144.6340640591958,4920288
2019-06-26,151.84107971191406,153.32197447815943,146.60858185829227,148.08947662453767,4779891
2019-06-27,150.9031982421875,152.9764420897143,149.57038678957286,150.36020042577258,2858423
2019-06-28,148.58311462402344,154.30924431345213,147.89203338284645,150.5576410642098,4642404
2019-07-01,152.1372528076172,153.61814748751829,146.16430791912808,148.73118299229284,6182608
2019-07-02,152.7296142578125,156.18503546303197,149.4716426800031,152.92706388522257,11741576
2019-07-03,153.61817932128906,155.59270597033165,152.23600162829356,154.40797792935183,5661251
2019-07-04,154.1117706298828,159.73916709325007,152.33469409817766,158.06082289392143,15687573
2019-07-05,145.4238739013672,154.8522405733523,143.9923452592093,154.30924279475695,6607087
2019-07-08,137.130859375,144.38725028699488,135.79806302640043,141.42546053751806,5896584
2019-07-09,139.35220336914062,141.3760960686006,134.02098778150926,136.29169629640478,7317997
2019-07-10,137.57510375976562,140.6849761542422,135.50184545382277,140.19134465896417,5548654
2019-07-11,139.2041015625,140.04328125017756,135.74868060172872,138.71046999667553,5098558
2019-07-12,138.5130157470703,141.6228884818981,136.04485800055957,139.20409690320545,6678610
2019-07-15,136.1929473876953,139.89518416915374,134.36651961417317,139.20410298283616,4491271
2019-07-16,138.3649139404297,139.15472741334577,134.86014207560538,136.14357202160014,4954078
2019-07-17,136.29168701171875,139.2041104225651,135.25505764462,138.41429685408792,3984405
2019-07-18,132.49072265625,136.19295977442638,131.65155794812821,135.94614396654794,4247055
2019-07-19,129.72637939453125,133.47798259461254,128.6403989053242,132.54008556070247,4256095
2019-07-22,129.97317504882812,132.49069884971615,127.06075205206847,129.0846443258976,5467444
2019-07-23,132.34262084960938,134.2184147036529,129.08464962440385,129.7757307777652,5753483
2019-07-24,128.14675903320312,132.29326122282146,126.22159138413602,131.7502634810338,5403438
2019-07-25,127.75186157226562,129.62767083068573,126.12288319667637,128.83785719895315,3977652
2019-07-26,130.17068481445312,132.4907447568515,126.7646140460157,127.75187744221346,3632048
2019-07-29,128.1901092529297,130.56676002987442,125.8629824221562,129.72502671319546,4349871
2019-07-30,124.13002014160156,129.72503260067407,122.64461900495262,126.75423032737619,4167043
2019-07-31,127.54645538330078,128.04158912693916,122.99121889771469,123.78343590959263,3665392
2019-08-01,124.22904968261719,127.84353497335458,121.80289743064853,127.34840124396169,4462938
2019-08-02,126.85326385498047,128.4871990707267,122.09997716787987,123.68440354519977,4637509
2019-08-05,123.4863510131836,125.16981025244243,119.97090601278718,124.97175222451366,5259236
2019-08-06,126.95227813720703,128.19011239188004,122.79315806356202,122.79315806356202,3899290
2019-08-07,124.3775863647461,128.88329858990022,123.38731894535299,126.95228014414,3911797
2019-08-08,129.62600708007812,132.69584231200622,122.84268390865633,124.97175294641502,7070036
2019-08-09,131.11141967773438,134.57735615829682,128.83381636444904,133.3890381013036,8589075
2019-08-13,129.0318603515625,132.59681434284636,127.3484085964882,131.70557962259616,4226112
2019-08-14,129.37844848632812,131.16093308630138,126.11057012656623,129.62601537214988,4761139
2019-08-16,131.55703735351562,132.64632248712306,126.90276822988005,128.73476906452657,4087073
2019-08-19,134.1812286376953,135.61711330216798,131.01237607568785,131.5075097606978,4261741
2019-08-20,134.3297576904297,135.46857418965888,130.76480435745046,134.37927407914057,4515865
2019-08-21,130.6162567138672,133.98317475181057,128.98232163932386,132.69582418172283,3426518
2019-08-22,125.66494750976562,130.0221260294184,124.87273048614095,129.67552635961917,3358838
2019-08-23,130.0221405029297,130.91337530978907,121.70389104948438,122.19902485558062,4374006
2019-08-26,133.88414001464844,134.6268405122633,127.0513014807039,130.8143203573419,5507570
2019-08-27,135.81517028808594,136.85495409868625,132.59680118068786,133.43853452981233,4495705
2019-08-28,134.6268768310547,135.76569363412182,130.86385693925288,134.87444373038002,5312871
2019-08-29,131.0618896484375,136.6568941246459,129.08135495097886,136.6568941246459,6108447
2019-08-30,136.0132293701172,136.95398034995182,130.8638269557532,131.11139379835606,7806183
2019-09-03,133.93365478515625,135.5675898160572,131.70555331922944,134.2802543906347,3477541
2019-09-04,133.63656616210938,134.18121618713892,129.32891256839477,133.28998168093023,4313711
2019-09-05,134.42880249023438,137.30057196893333,132.05216672236503,133.68610192398998,6840367
2019-09-06,136.40933227539062,137.10251642279192,133.7356133581107,134.0821978766708,3744649
2019-09-09,139.52867126464844,140.37040460267474,135.02296666192353,136.45885137654363,4349296
2019-09-11,142.5489959716797,143.48974702426062,138.68695897254437,138.68695897254437,4245005
2019-09-12,141.65774536132812,144.87611420161218,140.6674780258561,143.44022958723383,3500479
2019-09-13,144.33148193359375,145.47028346562928,139.1820941765443,141.60824642541274,3561056
2019-09-16,144.52952575683594,145.76736002181445,141.75677398122775,142.59850732552576,3713796
2019-09-17,142.35093688964844,146.46054050182843,141.0140698730071,144.08390481700067,4167662
2019-09-18,142.7470245361328,144.57902507607167,140.71698866952138,142.5984904859885,3465608
2019-09-19,141.16262817382812,143.48974761770208,139.13257687705314,142.54899656123038,2662885
2019-09-20,147.64886474609375,150.61966673204913,139.92477656055374,141.60822799720574,7545363
2019-09-23,150.916748046875,152.50118195545994,146.11396014886228,152.50118195545994,4136992
2019-09-24,146.6090850830078,151.51090547332393,143.9848675233472,149.77793760026302,4576924
2019-09-25,146.1139678955078,149.53038763735108,144.08391656446744,148.24303690715846,4572108
2019-09-26,151.21383666992188,153.88755576422656,145.22271557231554,147.0052000052794,7013490
2019-09-27,147.99546813964844,151.2138373686584,145.76736636571846,151.2138373686584,4016921
2019-09-30,144.43051147460938,148.29254842795248,142.35094381648193,147.64888063915592,3528313
2019-10-01,142.2519073486328,146.26249337967357,139.13257105242417,144.6780745904412,3732047
2019-10-03,142.1529083251953,143.58879323549354,140.02382404898168,141.6082581563833,2070232
2019-10-04,138.63743591308594,143.09363921029228,136.2112838066632,142.54898911857745,2382805
2019-10-07,134.4783172607422,138.63743735946997,133.93366716334512,137.1025198523624,2701943
2019-10-09,137.64715576171875,138.29082346757164,132.79485199840323,133.6365701437278,2682715
2019-10-10,136.062744140625,137.74621092545976,133.98319152274823,136.65691066589403,2413888
2019-10-11,135.61709594726562,137.44909639147394,133.28997699168855,136.1122295689134,2780875
2019-10-14,145.6683349609375,150.9167398901104,135.66662856291674,136.55786314440022,10795909
2019-10-15,153.49147033691406,154.33320379900417,145.17322895631736,146.26251419576397,11048872
2019-10-16,158.59133911132812,159.33403975988622,153.49146736867579,153.49146736867579,9587304
2019-10-17,160.96798706054688,163.39413944233092,156.11566718669567,158.2447514031747,6523046
2019-10-18,173.3958282470703,174.08901240686478,163.4931542206307,173.1977626783164,14162661
2019-10-22,176.91128540039062,178.24815258892076,171.71238094988044,172.80168125981487,7909839
2019-10-23,174.73268127441406,177.0102993368891,170.7220952464031,177.0102993368891,4743985
2019-10-24,177.2578582763672,178.24812564103962,172.60360468446288,173.29678881767742,4753708
2019-10-25,179.53549194335938,181.91212778237463,175.47538934890264,177.75300750895684,7857185
2019-10-27,181.61502075195312,182.456754019493,180.22865254571357,181.11988709111327,1003411
2019-10-29,193.64678955078125,195.08267423246653,180.57526313188032,181.02088043167493,9534790
2019-10-30,193.84483337402344,195.52828484359358,190.42841404542625,192.45846513091405,4791525
2019-10-31,197.70687866210938,199.3408289241973,194.09240872737033,194.7855928793404,6584768
2019-11-01,198.4990997314453,200.43011816296507,194.2904632300615,197.06321500597068,3522957
2019-11-04,198.94471740722656,201.91551964890908,196.32051480451963,198.9942337999776,3965499
2019-11-05,198.59812927246094,199.5388802765223,195.77586114999562,198.05347918265238,2326138
2019-11-06,205.52999877929688,207.6590676129395,196.66710870558194,197.06320961547044,6220311
2019-11-07,207.1144256591797,208.35225993902245,203.4999556061515,205.87659137933693,3959490
2019-11-08,206.02516174316406,209.93671544760764,204.19316077651266,206.66882959075332,4057743
2019-11-11,208.79788208007812,210.18425036108005,204.04459565763003,204.9358302510911,2907157
2019-11-13,196.27101135253906,208.69887123837546,192.40897422782805,206.9659031498006,9836594
2019-11-14,200.33108520507812,201.172803374973,192.16137967858316,194.33996479692576,4141184
2019-11-15,201.61843872070312,203.0048069680802,198.84568711566834,200.03400491488878,3314555
2019-11-18,199.19229125976562,203.59899349465928,198.15252252686741,201.81650906496188,2041767
2019-11-19,197.75640869140625,200.62819339087076,194.33998897730123,200.0340268709037,2954848
2019-11-20,203.697998046875,205.43096597040747,196.1719749879884,196.5680758978262,3488019
2019-11-21,203.4999542236328,206.96589018364602,199.98450187070594,204.88632256352545,4409698
2019-11-22,201.46990966796875,204.29217794440683,198.15252277684343,202.75726037494545,2545651
2019-11-25,213.10556030273438,214.1453441867381,199.63793153796928,199.9349996960137,6805228
2019-11-26,208.55032348632812,215.58121306137346,205.13388881892126,212.65992721137596,5247790
2019-11-27,211.4716033935547,213.10553853704687,206.47075007004182,207.8571183669272,4051404
2019-11-28,211.0260009765625,214.09582102484927,208.4512995461316,210.7289177176232,4234343
2019-11-29,212.8084716796875,219.34424297730013,209.63961882125926,210.33280302305883,7969827
2019-12-02,206.96588134765625,211.62013498748516,204.0445956138484,209.93668347226378,3169460
2019-12-03,205.82708740234375,207.90663989909177,201.56893451336228,205.97562146986806,2382612
2019-12-04,210.38230895996094,211.42209276611288,203.301902998089,203.7970367048012,2917279
2019-12-05,206.3717041015625,211.6201239363444,205.33193550047304,210.92693983219138,2309030
2019-12-06,204.49020385742188,208.00565590462975,203.05431924948635,206.42122213087174,1958477
2019-12-09,205.43096923828125,207.65907088969487,200.43011584305214,203.89605174525113,2550809
2019-12-10,202.21261596679688,206.17368587842964,201.3213812807925,205.4309852699985,2139886
2019-12-11,204.1436309814453,205.77758135778774,200.67769486895705,201.12332731450283,2155584
2019-12-12,208.35226440429688,210.2832980104617,204.5892602011539,204.88632834645736,2958155
